transaction_id,employee_id,vendor_id,vendor_name,transaction_date,amount,receipt_id
TXN_100336,EMP_107,001,V_001_Uber,2023-07-20,64.97,REC_3181
TXN_100337,EMP_102,002,V_002_DeltaAirlines,2023-07-25,141.92,REC_7323
TXN_100338,EMP_105,002,V_002_DeltaAirlines,2023-09-05,168.27,REC_9293
TXN_100339,EMP_100,001,V_001_Uber,2023-02-16,17.9,REC_1807
TXN_100340,EMP_134,001,V_001_Uber,2023-06-09,20.96,REC_9262
TXN_100341,EMP_124,003,V_003_AWS,2023-09-05,625.86,REC_5228
TXN_100342,EMP_143,005,V_005_WeWork,2023-07-14,378.89,REC_4264
TXN_100343,EMP_103,003,V_003_AWS,2023-03-22,1271.75,REC_4885
TXN_100344,EMP_106,004,V_004_Staples,2023-10-02,142.49,REC_9240
TXN_100345,EMP_142,005,V_005_WeWork,2023-01-05,111.35,REC_9908
TXN_100346,EMP_111,003,V_003_AWS,2023-04-02,1724.79,REC_1816
TXN_100347,EMP_146,004,V_004_Staples,2023-08-20,245.52,REC_5705
TXN_100348,EMP_108,005,V_005_WeWork,2023-12-21,301.49,REC_6809
TXN_100349,EMP_144,005,V_005_WeWork,2023-07-13,242.72,REC_6605
TXN_100350,EMP_106,002,V_002_DeltaAirlines,2023-12-08,132.33,REC_1342
TXN_100351,EMP_138,003,V_003_AWS,2023-09-21,1055.69,REC_7385
TXN_100352,EMP_150,001,V_001_Uber,2023-10-08,37.48,REC_2858
TXN_100353,EMP_118,004,V_004_Staples,2023-03-29,154.67,REC_4623
TXN_100354,EMP_120,003,V_003_AWS,2023-09-17,1557.54,REC_4955
TXN_100355,EMP_132,002,V_002_DeltaAirlines,2023-02-06,173.79,REC_3791
TXN_100356,EMP_101,001,V_001_Uber,2023-09-09,70.95,REC_1708
TXN_100357,EMP_118,005,V_005_WeWork,2023-04-15,282.65,REC_8799
TXN_100358,EMP_139,004,V_004_Staples,2023-06-13,273.45,REC_8848
TXN_100359,EMP_101,001,V_001_Uber,2023-01-03,20.68,REC_3548
TXN_100360,EMP_100,005,V_005_WeWork,2023-03-23,320.59,REC_7307
TXN_100361,EMP_101,002,V_002_DeltaAirlines,2023-10-14,317.39,REC_7983
TXN_100362,EMP_132,003,V_003_AWS,2023-06-30,1972.94,REC_9945
TXN_100363,EMP_124,005,V_005_WeWork,2023-04-13,358.85,REC_8088
TXN_100364,EMP_104,001,V_001_Uber,2023-01-18,34.11,REC_4147
TXN_100365,EMP_140,001,V_001_Uber,2023-10-13,65.95,REC_2585
TXN_100366,EMP_112,005,V_005_WeWork,2023-07-11,209.16,REC_2135
TXN_100367,EMP_142,001,V_001_Uber,2023-12-02,56.2,REC_1519
TXN_100368,EMP_135,002,V_002_DeltaAirlines,2023-11-21,97.61,REC_2660
TXN_100369,EMP_115,003,V_003_AWS,2023-04-24,900.04,REC_2969
TXN_100370,EMP_134,004,V_004_Staples,2023-12-17,241.46,REC_4752
TXN_100371,EMP_114,005,V_005_WeWork,2023-10-06,356.58,REC_4754
TXN_100372,EMP_104,005,V_005_WeWork,2023-05-10,94.42,REC_9703
TXN_100373,EMP_118,002,V_002_DeltaAirlines,2023-07-09,62.68,REC_6717
TXN_100374,EMP_117,002,V_002_DeltaAirlines,2023-10-20,284.82,REC_5471
TXN_100375,EMP_140,001,V_001_Uber,2023-09-18,63.45,REC_1046
TXN_100376,EMP_146,003,V_003_AWS,2023-09-08,841.03,REC_8271
TXN_100377,EMP_146,004,V_004_Staples,2023-06-26,61.27,REC_1712
TXN_100378,EMP_133,004,V_004_Staples,2023-04-19,248.81,REC_4668
TXN_100379,EMP_128,003,V_003_AWS,2023-06-08,1133.3,REC_9299
TXN_100380,EMP_138,002,V_002_DeltaAirlines,2023-11-21,153.27,REC_9484
TXN_100381,EMP_107,001,V_001_Uber,2023-10-26,57.04,REC_3654
TXN_100382,EMP_112,005,V_005_WeWork,2023-05-20,390.14,REC_5975
TXN_100383,EMP_119,003,V_003_AWS,2023-07-05,1985.24,REC_8563
TXN_100384,EMP_125,003,V_003_AWS,2023-04-19,514.37,REC_3995
TXN_100385,EMP_135,001,V_001_Uber,2023-11-10,32.43,REC_6422
TXN_100386,EMP_111,001,V_001_Uber,2023-06-21,55.75,REC_6418
TXN_100387,EMP_137,005,V_005_WeWork,2023-07-12,288.5,REC_8031
TXN_100388,EMP_122,003,V_003_AWS,2023-01-13,686.51,REC_2539
TXN_100389,EMP_114,005,V_005_WeWork,2023-07-24,108.61,REC_5483
TXN_100390,EMP_100,003,V_003_AWS,2023-05-21,871.39,REC_8020
TXN_100391,EMP_132,005,V_005_WeWork,2023-03-21,98.4,REC_6432
TXN_100392,EMP_121,002,V_002_DeltaAirlines,2023-10-21,384.93,REC_2617
TXN_100393,EMP_109,001,V_001_Uber,2023-11-29,61.46,REC_8801
TXN_100394,EMP_113,003,V_003_AWS,2023-09-08,1973.74,REC_1158
TXN_100395,EMP_109,003,V_003_AWS,2023-06-07,640.8,REC_5931
TXN_100396,EMP_120,005,V_005_WeWork,2023-09-26,319.48,REC_4873
TXN_100397,EMP_150,003,V_003_AWS,2023-06-01,1521.56,REC_1627
TXN_100398,EMP_120,001,V_001_Uber,2023-11-28,26.48,REC_8092
TXN_100399,EMP_141,002,V_002_DeltaAirlines,2023-03-02,128.81,REC_1593
TXN_100400,EMP_142,005,V_005_WeWork,2023-03-01,63.64,REC_2473
TXN_100401,EMP_135,001,V_001_Uber,2023-06-07,40.26,REC_3330
TXN_100402,EMP_115,003,V_003_AWS,2023-08-20,897.83,REC_2354
TXN_100403,EMP_110,004,V_004_Staples,2023-10-19,148.88,REC_1659
TXN_100404,EMP_148,001,V_001_Uber,2023-12-31,71.41,REC_2529
TXN_100405,EMP_109,001,V_001_Uber,2023-10-07,79.46,REC_1480
TXN_100406,EMP_141,004,V_004_Staples,2023-02-23,299.97,REC_4329
TXN_100407,EMP_114,001,V_001_Uber,2023-06-04,79.33,REC_5495
TXN_100408,EMP_120,001,V_001_Uber,2023-01-20,79.66,REC_6511
TXN_100409,EMP_140,002,V_002_DeltaAirlines,2023-12-23,319.5,REC_5499
TXN_100410,EMP_147,002,V_002_DeltaAirlines,2023-05-28,83.95,REC_3051
TXN_100411,EMP_132,004,V_004_Staples,2023-09-15,399.97,REC_1215
TXN_100412,EMP_127,002,V_002_DeltaAirlines,2023-10-03,269.84,REC_1059
TXN_100413,EMP_110,004,V_004_Staples,2023-06-14,157.25,REC_7704
TXN_100414,EMP_137,004,V_004_Staples,2023-09-09,182.41,REC_2289
TXN_100415,EMP_124,004,V_004_Staples,2023-03-09,214.7,REC_7821
TXN_100416,EMP_118,005,V_005_WeWork,2023-07-07,274.82,REC_4471
TXN_100417,EMP_137,005,V_005_WeWork,2023-05-31,277.53,REC_3968
TXN_100418,EMP_138,001,V_001_Uber,2023-01-07,19.41,REC_2775
TXN_100419,EMP_146,003,V_003_AWS,2023-02-21,1811.62,REC_1765
TXN_100420,EMP_103,001,V_001_Uber,2023-02-07,47.45,REC_3275
TXN_100421,EMP_120,005,V_005_WeWork,2023-09-13,221.04,REC_4319
TXN_100422,EMP_144,003,V_003_AWS,2023-10-25,1004.09,REC_1137
TXN_100423,EMP_134,004,V_004_Staples,2023-07-04,310.36,REC_9433
TXN_100424,EMP_138,002,V_002_DeltaAirlines,2023-04-28,160.37,REC_3853
TXN_100425,EMP_115,002,V_002_DeltaAirlines,2023-10-13,306.39,REC_5661
TXN_100426,EMP_147,004,V_004_Staples,2023-10-25,91.57,REC_2589
TXN_100427,EMP_121,005,V_005_WeWork,2023-10-17,295.52,REC_3288
TXN_100428,EMP_122,003,V_003_AWS,2023-02-08,1478.28,REC_6563
TXN_100429,EMP_150,001,V_001_Uber,2023-01-03,67.76,REC_8688
TXN_100430,EMP_128,004,V_004_Staples,2023-04-17,278.34,REC_7102
TXN_100431,EMP_101,003,V_003_AWS,2023-06-16,1128.4,REC_3564
TXN_100432,EMP_124,001,V_001_Uber,2023-12-06,24.42,REC_6507
TXN_100433,EMP_126,003,V_003_AWS,2023-03-05,1365.41,REC_4279
TXN_100434,EMP_122,004,V_004_Staples,2023-09-25,289.79,REC_7432
TXN_100435,EMP_114,004,V_004_Staples,2023-03-01,179.19,REC_9696
TXN_100436,EMP_118,004,V_004_Staples,2023-06-21,294.1,REC_4185
TXN_100437,EMP_113,001,V_001_Uber,2023-12-18,49.71,REC_1104
TXN_100438,EMP_126,002,V_002_DeltaAirlines,2023-05-04,224.18,REC_9462
TXN_100439,EMP_131,005,V_005_WeWork,2023-09-14,192.76,REC_9524
TXN_100440,EMP_131,005,V_005_WeWork,2023-09-23,120.71,REC_5689
TXN_100441,EMP_119,001,V_001_Uber,2023-07-11,39.86,REC_9345
TXN_100442,EMP_150,001,V_001_Uber,2023-03-20,16.21,REC_1722
TXN_100443,EMP_132,004,V_004_Staples,2023-04-30,353.89,REC_1347
TXN_100444,EMP_107,004,V_004_Staples,2023-02-17,163.98,REC_6631
TXN_100445,EMP_115,001,V_001_Uber,2023-01-28,74.25,REC_6074
TXN_100446,EMP_117,001,V_001_Uber,2024-01-01,53.15,REC_1516
TXN_100447,EMP_103,001,V_001_Uber,2023-04-08,74.54,REC_8481
TXN_100448,EMP_109,004,V_004_Staples,2023-02-22,136.48,REC_9138
TXN_100449,EMP_114,003,V_003_AWS,2023-10-24,706.7,REC_6182
TXN_100450,EMP_124,003,V_003_AWS,2023-10-18,1393.8,REC_6306
TXN_100451,EMP_125,004,V_004_Staples,2023-03-23,183.83,REC_6760
TXN_100452,EMP_132,002,V_002_DeltaAirlines,2023-11-24,333.08,REC_8093
TXN_100453,EMP_143,003,V_003_AWS,2023-04-14,1329.33,REC_9603
TXN_100454,EMP_147,002,V_002_DeltaAirlines,2023-11-23,270.57,REC_5977
TXN_100455,EMP_147,001,V_001_Uber,2023-05-10,46.84,REC_6133
TXN_100456,EMP_126,002,V_002_DeltaAirlines,2023-11-07,229.58,REC_3467
TXN_100457,EMP_134,005,V_005_WeWork,2023-06-21,139.86,REC_3396
TXN_100458,EMP_147,001,V_001_Uber,2023-03-09,75.99,REC_6817
TXN_100459,EMP_108,001,V_001_Uber,2023-04-12,17.59,REC_1771
TXN_100460,EMP_104,005,V_005_WeWork,2023-02-16,261.44,REC_5034
TXN_100461,EMP_120,001,V_001_Uber,2023-10-02,76.21,REC_5579
TXN_100462,EMP_109,003,V_003_AWS,2023-03-13,1946.07,REC_3239
TXN_100463,EMP_142,004,V_004_Staples,2023-09-29,145.29,REC_5577
TXN_100464,EMP_115,001,V_001_Uber,2023-03-07,44.59,REC_9795
TXN_100465,EMP_105,005,V_005_WeWork,2023-04-10,307.61,REC_7506
TXN_100466,EMP_125,002,V_002_DeltaAirlines,2023-01-08,226.09,REC_9555
TXN_100467,EMP_140,005,V_005_WeWork,2023-10-28,69.18,REC_4721
TXN_100468,EMP_105,001,V_001_Uber,2023-10-21,57.72,REC_4668
TXN_100469,EMP_116,001,V_001_Uber,2023-11-12,49.28,REC_6907
TXN_100470,EMP_127,002,V_002_DeltaAirlines,2023-08-05,347.12,REC_6106
TXN_100471,EMP_115,005,V_005_WeWork,2023-03-09,316.97,REC_9595
TXN_100472,EMP_119,002,V_002_DeltaAirlines,2023-04-08,299.48,REC_9546
TXN_100473,EMP_139,005,V_005_WeWork,2023-10-18,325.97,REC_1208
TXN_100474,EMP_136,005,V_005_WeWork,2023-10-10,60.25,REC_4649
TXN_100475,EMP_123,005,V_005_WeWork,2023-06-21,134.0,REC_1107
TXN_100476,EMP_121,002,V_002_DeltaAirlines,2023-03-13,334.33,REC_9639
TXN_100477,EMP_131,002,V_002_DeltaAirlines,2023-10-29,50.29,REC_1502
TXN_100478,EMP_135,005,V_005_WeWork,2023-11-26,113.31,REC_7356
TXN_100479,EMP_129,005,V_005_WeWork,2023-05-16,94.1,REC_8900
TXN_100480,EMP_106,003,V_003_AWS,2023-06-02,1862.44,REC_2661
TXN_100481,EMP_146,001,V_001_Uber,2023-07-21,60.67,REC_7822
TXN_100482,EMP_103,002,V_002_DeltaAirlines,2024-01-01,334.71,REC_4828
TXN_100483,EMP_140,004,V_004_Staples,2023-09-15,52.8,REC_9346
TXN_100484,EMP_103,005,V_005_WeWork,2023-11-04,77.29,REC_4383
TXN_100485,EMP_137,001,V_001_Uber,2023-02-18,15.7,REC_1057
TXN_100486,EMP_149,005,V_005_WeWork,2023-07-10,223.58,REC_6418
TXN_100487,EMP_143,003,V_003_AWS,2023-10-20,1598.38,REC_4753
TXN_100488,EMP_128,002,V_002_DeltaAirlines,2023-01-16,110.64,REC_9712
TXN_100489,EMP_104,003,V_003_AWS,2023-10-31,1606.03,REC_9741
TXN_100490,EMP_115,003,V_003_AWS,2023-12-07,681.18,REC_3760
TXN_100491,EMP_125,003,V_003_AWS,2023-12-07,1888.58,REC_2872
TXN_100492,EMP_107,002,V_002_DeltaAirlines,2023-08-11,53.6,REC_7539
TXN_100493,EMP_127,004,V_004_Staples,2023-05-11,152.81,REC_1959
TXN_100494,EMP_118,001,V_001_Uber,2023-04-28,53.67,REC_2842
TXN_100495,EMP_125,001,V_001_Uber,2023-05-17,68.33,REC_8959
TXN_100496,EMP_150,001,V_001_Uber,2023-08-12,63.32,REC_8015
TXN_100497,EMP_148,004,V_004_Staples,2023-11-24,388.49,REC_3334
TXN_100498,EMP_134,002,V_002_DeltaAirlines,2023-10-16,217.14,REC_5822
TXN_100499,EMP_105,001,V_001_Uber,2023-07-14,78.26,REC_2046
TXN_100500,EMP_144,005,V_005_WeWork,2023-11-09,284.09,REC_9048
TXN_100501,EMP_111,003,V_003_AWS,2023-08-04,1161.71,REC_4633
TXN_100502,EMP_149,002,V_002_DeltaAirlines,2023-07-15,249.65,REC_8381
TXN_100503,EMP_140,001,V_001_Uber,2023-12-30,64.18,REC_4660
TXN_100504,EMP_128,005,V_005_WeWork,2023-09-28,396.84,REC_7928
TXN_100505,EMP_145,002,V_002_DeltaAirlines,2023-10-28,162.05,REC_7269
TXN_100506,EMP_137,004,V_004_Staples,2023-02-09,257.79,REC_9655
TXN_100507,EMP_148,002,V_002_DeltaAirlines,2023-06-02,146.95,REC_9849
TXN_100508,EMP_132,001,V_001_Uber,2023-10-10,42.12,REC_5247
TXN_100509,EMP_111,003,V_003_AWS,2023-01-16,1836.24,REC_1880
TXN_100510,EMP_103,003,V_003_AWS,2023-04-15,1395.5,REC_4450
TXN_100511,EMP_108,003,V_003_AWS,2023-02-18,1663.01,REC_4840
TXN_100512,EMP_132,005,V_005_WeWork,2023-10-16,208.81,REC_5686
TXN_100513,EMP_131,005,V_005_WeWork,2023-07-19,61.51,REC_6385
TXN_100514,EMP_118,004,V_004_Staples,2023-07-22,280.09,REC_9035
TXN_100515,EMP_147,001,V_001_Uber,2023-04-27,77.63,REC_5103
TXN_100516,EMP_114,002,V_002_DeltaAirlines,2023-11-27,371.36,REC_8709
TXN_100517,EMP_106,003,V_003_AWS,2023-06-16,1878.37,REC_1948
TXN_100518,EMP_115,002,V_002_DeltaAirlines,2023-08-12,248.31,REC_3168
TXN_100519,EMP_121,005,V_005_WeWork,2023-03-08,68.01,REC_8971
TXN_100520,EMP_133,003,V_003_AWS,2023-12-19,704.25,REC_5226
TXN_100521,EMP_108,002,V_002_DeltaAirlines,2023-08-03,295.67,REC_6389
TXN_100522,EMP_107,001,V_001_Uber,2023-01-24,63.13,REC_4225
TXN_100523,EMP_102,005,V_005_WeWork,2023-04-14,230.18,REC_9798
TXN_100524,EMP_105,004,V_004_Staples,2023-11-25,150.65,REC_1526
TXN_100525,EMP_111,004,V_004_Staples,2023-09-13,210.36,REC_5955
TXN_100526,EMP_126,003,V_003_AWS,2023-02-04,797.3,REC_2489
TXN_100527,EMP_149,003,V_003_AWS,2023-12-10,1621.96,REC_9892
TXN_100528,EMP_130,001,V_001_Uber,2023-11-01,73.17,REC_7252
TXN_100529,EMP_112,004,V_004_Staples,2023-04-15,69.39,REC_9489
TXN_100530,EMP_127,001,V_001_Uber,2023-12-23,57.88,REC_5089
TXN_100531,EMP_103,005,V_005_WeWork,2023-07-15,227.48,REC_7704
TXN_100532,EMP_141,001,V_001_Uber,2023-03-25,58.83,REC_6148
TXN_100533,EMP_138,002,V_002_DeltaAirlines,2023-04-05,299.29,REC_2345
TXN_100534,EMP_135,002,V_002_DeltaAirlines,2023-03-07,208.69,REC_3062
TXN_100535,EMP_149,005,V_005_WeWork,2023-08-23,248.78,REC_8676
TXN_100536,EMP_143,005,V_005_WeWork,2023-01-18,140.89,REC_3490
TXN_100537,EMP_123,005,V_005_WeWork,2023-09-23,305.76,REC_7066
TXN_100538,EMP_136,004,V_004_Staples,2023-02-18,201.96,REC_8049
TXN_100539,EMP_107,004,V_004_Staples,2023-07-27,76.33,REC_3429
TXN_100540,EMP_111,003,V_003_AWS,2023-04-28,1763.29,REC_8628
TXN_100541,EMP_120,004,V_004_Staples,2023-02-18,60.78,REC_6224
TXN_100542,EMP_118,005,V_005_WeWork,2023-02-25,300.66,REC_4989
TXN_100543,EMP_124,001,V_001_Uber,2023-07-13,64.54,REC_1546
TXN_100544,EMP_149,005,V_005_WeWork,2023-02-06,210.81,REC_3330
TXN_100545,EMP_101,002,V_002_DeltaAirlines,2023-07-14,117.66,REC_1806
TXN_100546,EMP_123,003,V_003_AWS,2023-06-05,971.86,REC_2782
TXN_100547,EMP_111,003,V_003_AWS,2023-04-22,624.35,REC_9537
TXN_100548,EMP_125,001,V_001_Uber,2023-12-05,51.89,REC_6877
TXN_100549,EMP_134,003,V_003_AWS,2024-01-01,1718.44,REC_2444
TXN_100550,EMP_116,003,V_003_AWS,2023-10-25,864.87,REC_1924
TXN_100551,EMP_125,004,V_004_Staples,2023-05-12,215.57,REC_4954
TXN_100552,EMP_108,005,V_005_WeWork,2023-04-26,62.48,REC_7913
TXN_100553,EMP_147,001,V_001_Uber,2023-05-23,53.89,REC_5924
TXN_100554,EMP_115,004,V_004_Staples,2023-11-23,229.96,REC_9989
TXN_100555,EMP_124,002,V_002_DeltaAirlines,2023-01-21,289.05,REC_4316
TXN_100556,EMP_118,001,V_001_Uber,2023-04-21,30.65,REC_5892
TXN_100557,EMP_115,005,V_005_WeWork,2023-06-07,343.57,REC_3862
TXN_100558,EMP_113,003,V_003_AWS,2023-08-12,1746.74,REC_6858
TXN_100559,EMP_143,001,V_001_Uber,2023-07-12,58.88,REC_4852
TXN_100560,EMP_100,001,V_001_Uber,2023-08-27,45.24,REC_8232
TXN_100561,EMP_117,001,V_001_Uber,2023-10-31,27.7,REC_1681
TXN_100562,EMP_137,002,V_002_DeltaAirlines,2023-03-06,280.53,REC_8207
TXN_100563,EMP_127,003,V_003_AWS,2023-07-05,909.39,REC_8801
TXN_100564,EMP_116,002,V_002_DeltaAirlines,2023-09-20,266.58,REC_5545
TXN_100565,EMP_130,005,V_005_WeWork,2023-11-17,324.99,REC_4172
TXN_100566,EMP_104,003,V_003_AWS,2023-07-27,748.59,REC_9915
TXN_100567,EMP_134,005,V_005_WeWork,2023-01-13,193.17,REC_6812
TXN_100568,EMP_145,002,V_002_DeltaAirlines,2023-09-16,398.01,REC_5231
TXN_100569,EMP_111,003,V_003_AWS,2023-08-27,567.22,REC_6977
TXN_100570,EMP_117,003,V_003_AWS,2023-01-12,1332.24,REC_3587
TXN_100571,EMP_123,002,V_002_DeltaAirlines,2023-11-20,389.87,REC_4869
TXN_100572,EMP_144,001,V_001_Uber,2023-12-27,42.66,REC_7612
TXN_100573,EMP_138,004,V_004_Staples,2023-03-26,327.14,REC_2161
TXN_100574,EMP_124,001,V_001_Uber,2023-08-17,45.1,REC_5238
TXN_100575,EMP_121,001,V_001_Uber,2023-02-26,25.37,REC_2923
TXN_100576,EMP_109,003,V_003_AWS,2023-04-08,1900.95,REC_8050
TXN_100577,EMP_110,004,V_004_Staples,2023-05-29,285.96,REC_8097
TXN_100578,EMP_106,002,V_002_DeltaAirlines,2023-08-03,359.36,REC_9230
TXN_100579,EMP_149,004,V_004_Staples,2023-07-11,308.19,REC_4627
TXN_100580,EMP_133,002,V_002_DeltaAirlines,2023-03-06,103.06,REC_1922
TXN_100581,EMP_140,002,V_002_DeltaAirlines,2023-11-17,280.13,REC_3557
TXN_100582,EMP_115,005,V_005_WeWork,2023-08-01,310.31,REC_1048
TXN_100583,EMP_105,004,V_004_Staples,2023-03-15,350.98,REC_4984
TXN_100584,EMP_125,005,V_005_WeWork,2023-04-26,126.14,REC_4011
TXN_100585,EMP_110,002,V_002_DeltaAirlines,2023-10-13,84.3,REC_2988
TXN_100586,EMP_108,003,V_003_AWS,2023-05-26,1783.41,REC_1033
TXN_100587,EMP_119,001,V_001_Uber,2023-12-07,56.15,REC_8007
TXN_100588,EMP_149,005,V_005_WeWork,2023-03-17,258.56,REC_7004
TXN_100589,EMP_112,004,V_004_Staples,2023-12-02,158.49,REC_5999
TXN_100590,EMP_144,002,V_002_DeltaAirlines,2023-04-15,368.16,REC_2595
TXN_100591,EMP_101,004,V_004_Staples,2023-05-26,167.91,REC_2755
TXN_100592,EMP_131,005,V_005_WeWork,2023-04-21,63.28,REC_2750
TXN_100593,EMP_138,003,V_003_AWS,2023-06-25,1895.91,REC_6067
TXN_100594,EMP_114,002,V_002_DeltaAirlines,2023-02-21,114.05,REC_2007
TXN_100595,EMP_148,005,V_005_WeWork,2023-09-12,269.03,REC_5109
TXN_100596,EMP_119,003,V_003_AWS,2023-12-03,1716.38,REC_5862
TXN_100597,EMP_139,005,V_005_WeWork,2023-03-10,373.64,REC_9373
TXN_100598,EMP_135,003,V_003_AWS,2023-05-11,1759.56,REC_3197
TXN_100599,EMP_118,002,V_002_DeltaAirlines,2023-04-01,191.93,REC_8136
TXN_100600,EMP_109,001,V_001_Uber,2023-11-06,70.19,REC_3064
TXN_100601,EMP_136,002,V_002_DeltaAirlines,2023-11-30,262.89,REC_5880
TXN_100602,EMP_105,002,V_002_DeltaAirlines,2023-07-04,148.35,REC_3619
TXN_100603,EMP_131,004,V_004_Staples,2023-04-28,350.3,REC_8404
TXN_100604,EMP_126,001,V_001_Uber,2023-11-08,51.1,REC_3186
TXN_100605,EMP_107,004,V_004_Staples,2023-09-28,261.16,REC_5869
TXN_100606,EMP_101,002,V_002_DeltaAirlines,2023-06-29,93.69,REC_6654
TXN_100607,EMP_107,004,V_004_Staples,2023-03-12,213.77,REC_6026
TXN_100608,EMP_111,005,V_005_WeWork,2023-09-26,70.54,REC_7784
TXN_100609,EMP_130,001,V_001_Uber,2023-06-23,17.55,REC_6446
TXN_100610,EMP_117,004,V_004_Staples,2023-01-19,309.51,REC_4851
TXN_100611,EMP_136,001,V_001_Uber,2023-03-13,50.08,REC_3781
TXN_100612,EMP_142,002,V_002_DeltaAirlines,2023-04-12,156.58,REC_6026
TXN_100613,EMP_122,001,V_001_Uber,2023-01-27,73.97,REC_8582
TXN_100614,EMP_106,002,V_002_DeltaAirlines,2023-11-15,380.91,REC_2614
TXN_100615,EMP_137,002,V_002_DeltaAirlines,2023-04-08,278.95,REC_1848
TXN_100616,EMP_118,001,V_001_Uber,2023-09-29,68.81,REC_1804
TXN_100617,EMP_136,003,V_003_AWS,2023-11-30,1625.06,REC_1064
TXN_100618,EMP_106,005,V_005_WeWork,2023-11-24,144.44,REC_2424
TXN_100619,EMP_145,004,V_004_Staples,2023-04-20,196.55,REC_3068
TXN_100620,EMP_134,004,V_004_Staples,2023-05-15,352.93,REC_9849
TXN_100621,EMP_132,001,V_001_Uber,2023-10-26,18.75,REC_4010
TXN_100622,EMP_117,002,V_002_DeltaAirlines,2023-07-11,387.08,REC_2344
TXN_100623,EMP_117,004,V_004_Staples,2023-12-03,252.87,REC_7139
TXN_100624,EMP_124,004,V_004_Staples,2023-09-04,69.67,REC_9545
TXN_100625,EMP_142,001,V_001_Uber,2023-01-15,15.27,REC_7117
TXN_100626,EMP_112,005,V_005_WeWork,2023-09-17,398.96,REC_9970
TXN_100627,EMP_113,004,V_004_Staples,2023-08-22,237.37,REC_3315
TXN_100628,EMP_146,001,V_001_Uber,2023-01-01,49.56,REC_1895
TXN_100629,EMP_144,001,V_001_Uber,2023-02-25,74.56,REC_6907
TXN_100630,EMP_115,002,V_002_DeltaAirlines,2023-04-15,58.38,REC_9665
TXN_100631,EMP_114,003,V_003_AWS,2023-02-08,1734.89,REC_8685
TXN_100632,EMP_106,003,V_003_AWS,2023-07-05,964.49,REC_4648
TXN_100633,EMP_115,003,V_003_AWS,2023-02-03,1905.14,REC_1679
TXN_100634,EMP_100,004,V_004_Staples,2023-07-29,77.33,REC_9123
TXN_100635,EMP_131,004,V_004_Staples,2023-10-14,224.74,REC_5281
TXN_100636,EMP_113,004,V_004_Staples,2023-05-20,349.3,REC_5205
TXN_100637,EMP_115,004,V_004_Staples,2023-07-15,115.7,REC_4609
TXN_100638,EMP_143,004,V_004_Staples,2023-05-06,110.79,REC_3673
TXN_100639,EMP_109,001,V_001_Uber,2023-08-20,66.18,REC_8386
TXN_100640,EMP_121,001,V_001_Uber,2023-01-03,19.0,REC_4821
TXN_100641,EMP_131,005,V_005_WeWork,2023-12-08,310.65,REC_7425
TXN_100642,EMP_144,002,V_002_DeltaAirlines,2023-09-07,65.98,REC_7161
TXN_100643,EMP_100,004,V_004_Staples,2023-01-22,353.65,REC_5689
TXN_100644,EMP_121,004,V_004_Staples,2023-08-26,121.4,REC_6087
TXN_100645,EMP_138,001,V_001_Uber,2023-04-20,52.7,REC_7523
TXN_100646,EMP_135,002,V_002_DeltaAirlines,2023-01-10,158.84,REC_8590
TXN_100647,EMP_107,005,V_005_WeWork,2023-03-15,196.72,REC_6950
TXN_100648,EMP_106,004,V_004_Staples,2023-11-23,308.68,REC_5967
TXN_100649,EMP_131,004,V_004_Staples,2023-02-09,282.27,REC_1996
TXN_100650,EMP_133,004,V_004_Staples,2023-02-07,159.59,REC_3082
TXN_100651,EMP_112,002,V_002_DeltaAirlines,2023-09-06,159.04,REC_2103
TXN_100652,EMP_123,003,V_003_AWS,2023-11-13,705.84,REC_8311
TXN_100653,EMP_104,005,V_005_WeWork,2023-06-25,229.81,REC_5711
TXN_100654,EMP_103,003,V_003_AWS,2023-06-14,1313.76,REC_3605
TXN_100655,EMP_142,003,V_003_AWS,2023-11-18,528.94,REC_1346
TXN_100656,EMP_124,005,V_005_WeWork,2023-05-08,380.79,REC_3626
TXN_100657,EMP_114,002,V_002_DeltaAirlines,2023-07-15,136.55,REC_6452
TXN_100658,EMP_131,002,V_002_DeltaAirlines,2023-01-29,290.05,REC_9985
TXN_100659,EMP_103,002,V_002_DeltaAirlines,2023-12-04,233.92,REC_7100
TXN_100660,EMP_112,005,V_005_WeWork,2023-05-06,314.25,REC_9111
TXN_100661,EMP_121,002,V_002_DeltaAirlines,2023-04-05,395.82,REC_4536
TXN_100662,EMP_129,002,V_002_DeltaAirlines,2023-07-15,335.52,REC_6546
TXN_100663,EMP_101,001,V_001_Uber,2023-06-14,55.42,REC_6154
TXN_100664,EMP_120,004,V_004_Staples,2023-08-06,348.49,REC_4357
TXN_100665,EMP_147,001,V_001_Uber,2023-10-26,46.19,REC_3106
TXN_100666,EMP_111,002,V_002_DeltaAirlines,2023-02-18,308.05,REC_8769
TXN_100667,EMP_141,001,V_001_Uber,2023-01-20,56.06,REC_7159
TXN_100668,EMP_115,002,V_002_DeltaAirlines,2023-05-16,92.69,REC_7572
TXN_100669,EMP_109,004,V_004_Staples,2023-04-24,194.71,REC_3782
TXN_100670,EMP_118,005,V_005_WeWork,2023-05-23,358.65,REC_2598
TXN_100671,EMP_137,003,V_003_AWS,2023-05-31,1845.2,REC_2704
TXN_100672,EMP_101,004,V_004_Staples,2023-07-10,299.27,REC_8892
